objID,petroMag_u,petroMag_g,petroMag_r,spiral,elliptical,z
1237652942629634340,19.7427,18.00414,17.025,1,0,0.105332
1237652942629765330,19.08085,17.55151,16.70394,1,0,0.071044
1237652942629765438,18.28224,16.18902,15.2416,0,1,0.072957
1237652942630093117,18.7456,17.04291,16.41416,1,0,0.048353
1237652942630158651,18.80057,17.69845,17.09838,1,0,0.098001
1237652942630224069,18.82356,17.75032,17.32122,1,0,0.077685
1237652942630617353,19.39558,18.1243,17.52458,1,0,0.071929
1237652942630879387,19.54709,18.14822,17.32239,1,0,0.120722
1237652942630879525,20.99486,18.61238,17.73729,1,0,0.179528
1237652942631010501,18.39991,17.04275,16.33625,1,0,0.060435
1237652942631076147,19.78811,18.62892,17.64407,1,0,0.132705
1237652942631076187,20.34136,19.03233,17.9449,1,0,0.147758
1237652942631272739,18.85918,17.76223,17.06852,1,0,0.122515
1237652942631338331,18.24373,16.85336,16.19075,1,0,0.055119
1237652942631403852,19.57508,18.4221,17.863,1,0,0.084226
1237652942631534844,19.77291,18.62892,17.74131,1,0,0.140612
1237652942631600278,19.17968,17.9959,17.38965,1,0,0.087694
1237652942631665942,20.01945,18.26581,17.24117,1,0,0.126049
1237652942631665974,20.19484,18.99874,17.87091,1,0,0.147682
1237652942631731394,20.13899,18.52119,17.59832,1,0,0.120506
1237652942632124708,16.05931,14.74118,14.09,1,0,0.02098
1237652942632124814,19.76143,18.7978,17.94402,1,0,0.168953
1237652942632190244,19.55989,18.19847,17.41384,1,0,0.0641
1237652942632190258,20.33188,19.00353,17.90285,1,0,0.136296
1237652942632386710,19.27305,18.38822,17.81245,1,0,0.042565
1237652942632386783,19.60759,18.46414,17.65313,1,0,0.151317
1237652942632517809,19.15045,18.04889,17.52521,1,0,0.085112
1237652942632583325,18.5376,16.9896,16.02733,1,0,0.081308
1237652942632648845,20.99117,19.4522,18.2199,1,0,0.119497
1237652943162900935,19.68785,18.90942,17.91029,1,0,0.13245
1237652943163359525,19.18044,18.07445,17.41015,1,0,0.095342
1237652943163621855,18.97839,18.32278,17.19314,1,0,0.114734
1237652943163687207,19.74961,18.24497,17.28658,1,0,0.164201
1237652943164014651,19.71557,18.26805,17.6136,1,0,0.131573
1237652943164014878,17.95399,16.74622,16.16048,1,0,0.071221
1237652943164014938,19.71912,17.9282,17.03352,0,1,0.074124
1237652943164080444,18.67331,16.99049,16.21964,0,1,0.044277
1237652943164080533,19.46985,18.43863,17.82476,1,0,0.11699
1237652943164080651,18.82403,17.87985,17.2076,1,0,0.114312
1237652943164145923,20.13186,18.17648,17.26787,1,0,0.121013
1237652943164211461,18.12334,17.09255,16.64606,1,0,0.064255
1237652943164539145,19.60825,18.50524,17.52462,1,0,0.11923
1237652943164539246,20.04504,18.4113,17.53258,1,0,0.099252
1237648673992540472,19.97479,18.35165,17.75421,1,0,0.091171
1237648673992540484,20.85005,18.79534,17.79069,1,0,0.099757
1237648673992671283,20.033,18.46737,17.63682,1,0,0.134993
1237648673992671592,18.22966,15.91895,14.94408,0,1,0.049952
1237648673992802783,20.39195,18.6967,17.80097,0,1,0.07453
1237648673992868223,20.57076,18.45085,17.54153,1,0,0.08669
1237648673992868256,18.51199,17.01519,16.37404,1,0,0.062242
1237648674529476946,18.53686,16.83022,15.85602,0,1,0.090032
1237648674529476993,17.80588,16.47296,15.79576,1,0,0.038189
1237648674529477082,19.39836,18.02728,17.46406,1,0,0.076956
1237648674529739178,19.55709,17.33047,16.53001,1,0,0.063286
1237648675066282222,20.39729,18.5649,17.59818,1,0,0.100429
1237648675066413595,19.64155,18.57085,17.47848,1,0,0.16946
1237648675066544427,18.14882,16.32588,15.45779,0,1,0.041311
1237648675066675556,17.39724,16.07981,15.39335,1,0,0.053637
1237648702973018263,20.20798,18.50413,17.55575,1,0,0.111575
1237648702974132275,19.44086,17.10688,16.11062,0,1,0.092076
1237648703527190540,19.97813,17.51776,16.46172,0,1,0.098346
1237648703527387582,19.21543,17.26231,16.28209,0,1,0.074553
1237648704063340840,18.13222,16.89594,16.30175,1,0,0.038605
1237648704063406732,19.20468,17.80856,17.15175,1,0,0.066278
1237648704063537548,19.93365,18.73387,17.86474,1,0,0.155386
1237648704063537639,19.22163,17.6788,16.8633,1,0,0.082799
1237648704063537672,19.55277,17.90999,16.95142,1,0,0.095826
1237648704063602698,18.93503,17.12066,16.4562,1,0,0.061503
1237648704063668556,20.32896,18.67183,17.592,1,0,0.117503
1237648704063734168,18.92569,17.5347,16.80461,1,0,0.071095
1237648704063734223,18.32955,17.22909,16.77043,1,0,0.059734
1237648704063734278,19.8663,18.04606,17.04979,0,1,0.094374
1237648704063799544,19.96191,18.67019,17.80865,1,0,0.109064
1237648704064192983,18.75393,17.2698,16.51018,1,0,0.073231
1237648704600014883,20.16156,18.15366,17.23347,0,1,0.074593
1237648704600277194,20.01658,18.54524,17.62115,1,0,0.123899
1237648704600343113,19.60361,17.768,16.99204,1,0,0.07979
1237648704600605023,19.24396,18.08735,17.37216,1,0,0.108209
1237648704600670569,18.95059,17.25587,16.44381,0,1,0.045714
1237648704600670761,16.8414,15.03207,14.18273,1,0,0.040664
1237648704600736199,18.83136,17.54376,17.09697,1,0,0.060708
1237648704600736312,20.0735,18.57614,17.90415,1,0,0.085211
1237648704600867002,19.27002,17.76956,16.78351,1,0,0.102642
1237648704600998285,19.04915,17.81516,17.19053,1,0,0.073073
1237648704600998461,19.95761,18.41324,17.86123,1,0,0.097797
1237648704601129172,19.81944,18.21135,17.42967,1,0,0.075536
1237648705136885792,18.03445,16.25822,15.17821,0,1,0.08768
1237648705136951470,19.58693,18.29821,17.36511,1,0,0.124034
1237648705137082856,18.79974,16.81253,16.06784,1,0,0.037639
1237648705137082950,19.62435,18.1816,17.48062,1,0,0.091422
1237648705137213843,18.03398,16.92208,16.3408,1,0,0.078786
1237648705137344812,19.16118,18.18086,17.41246,1,0,0.156312
1237648705137541215,16.93925,16.01188,15.57529,1,0,0.032586
1237648705137607019,18.46894,16.81399,15.95477,1,0,0.056115
1237648705137672366,17.35139,15.86133,15.04516,1,0,0.055679
1237648705673822329,19.96487,18.62018,17.74361,1,0,0.123422
1237648720718397583,18.07617,16.42188,15.4504,0,1,0.073624
1237648720718463072,19.9818,18.55483,17.88998,1,0,0.109276
1237648720718463353,19.46674,18.11545,17.5052,1,0,0.099251
1237648720718529014,17.2282,16.04973,15.53314,1,0,0.053381
1237648721255137580,19.31272,17.66264,16.79887,1,0,0.075052
1237648721255465329,20.25555,18.26236,17.50188,1,0,0.086053
1237648721255465337,19.19783,17.75819,16.92118,1,0,0.100307
1237648721255465435,19.50639,18.39489,17.81602,1,0,0.095131
1237648721255596359,19.64965,18.23874,17.28019,1,0,0.113197
1237648721255596436,18.70906,17.35246,16.80549,1,0,0.044818
1237648721255727503,19.44792,18.38171,17.71012,1,0,0.134139
1237648721255792721,16.96625,15.78073,14.73915,0,1,0.084928
1237648721255792990,19.08678,17.13437,16.3138,1,0,0.048416
1237648721255793098,20.27873,18.22439,17.19328,1,0,0.099271
1237648721255793132,20.04741,18.38898,17.36929,1,0,0.097398
1237648721792139550,19.64432,18.14469,17.39754,1,0,0.094809
1237648721792204978,19.74211,18.47307,17.65351,1,0,0.127217
1237648721792205260,17.88973,16.12521,15.24982,0,1,0.040586
1237648721792270405,18.3168,17.01589,16.43809,1,0,0.038128
1237648721792270672,19.16515,17.20979,16.23374,0,1,0.073567
1237648721792467178,17.69363,16.2527,15.57458,1,0,0.047895
1237648721792532819,19.72832,17.98462,17.12486,1,0,0.072444
1237648721792532830,19.18357,17.84005,17.30982,1,0,0.076612
1237648721792663907,19.94977,18.07292,17.06458,1,0,0.089477
1237648721792663959,19.06271,17.39314,16.506,1,0,0.055923
1237648721792663998,19.93984,18.57133,17.72187,1,0,0.154064
1237648721792729391,19.79401,18.50243,17.71714,0,1,0.072205
1237650369414103212,18.57035,17.08173,16.30815,1,0,0.076086
1237650369414103229,19.18419,17.92239,17.29891,1,0,0.109552
1237650369414168716,18.17963,16.48363,15.68915,0,1,0.053003
1237650369414168775,19.18212,17.99357,17.25662,1,0,0.133653
1237650369414496401,19.20337,17.71218,16.96151,1,0,0.077285
1237650369414627431,20.5658,18.53726,17.54367,1,0,0.127945
1237650369414627482,19.46452,17.72603,16.83858,1,0,0.085515
1237650369414889645,19.77162,17.87943,16.97004,1,0,0.082942
1237650369414889664,18.40316,16.01686,15.05076,0,1,0.08064
1237650369414889707,20.18759,18.23709,17.30283,1,0,0.100779
1237650369415086213,17.44935,16.45909,16.10016,1,0,0.070342
1237650369415151720,20.06707,17.16654,16.41101,1,0,0.078752
1237650369415151756,19.63441,17.89467,16.99183,1,0,0.094558
1237650369415217258,18.32301,16.42934,15.51669,0,1,0.080063
1237650369415348346,19.00265,17.69647,17.0204,1,0,0.096807
1237650369415479436,19.36352,16.82353,16.05893,1,0,0.055734
1237650369415479454,20.58282,18.60612,17.59996,1,0,0.127233
1237650369415807019,19.6905,18.2367,17.73178,1,0,0.119264
1237650369950711950,20.60719,18.51354,17.52691,1,0,0.124689
1237650369950711963,20.37832,18.68318,17.64716,1,0,0.153756
1237650369950777519,18.87321,17.54128,17.0642,1,0,0.077408
1237650369950974133,18.51565,17.20951,16.49183,1,0,0.106734
1237650369951039652,18.73776,17.15558,16.29753,1,0,0.088027
1237650369951105116,20.02095,18.36567,17.4424,1,0,0.097406
1237650369951301771,19.49104,17.91769,17.06334,1,0,0.103636
1237650369951891516,19.86424,17.92649,16.92882,1,0,0.086694
1237650369951957166,19.71339,18.10501,17.19319,1,0,0.104216
1237650369952022668,18.9913,17.95796,17.51837,1,0,0.090575
1237650369952022672,18.12584,16.4938,16.03968,1,0,0.050085
1237650369952088167,20.02552,18.37159,17.57568,0,1,0.067093
1237650369952153720,18.20248,16.3118,15.34681,0,1,0.075841
1237650369952284826,20.96477,18.14009,17.40285,1,0,0.087109
1237650369952350397,20.59535,18.01845,17.36023,1,0,0.078746
1237650369952612486,19.55917,17.69304,16.99138,1,0,0.080467
1237650370486206608,18.89461,17.34937,16.59317,1,0,0.072571
1237650370486337689,19.97777,17.41921,16.59325,1,0,0.089628
1237650370487517323,19.19493,17.91962,17.19028,1,0,0.108717
1237650370487582817,18.94974,17.95733,17.28975,1,0,0.117885
1237650370487713924,19.4657,17.87494,16.95971,1,0,0.102007
1237656511741952330,18.87465,17.67119,17.14749,1,0,0.081566
1237656511742017570,17.40565,15.25563,14.44899,0,1,0.035556
1237656511742083108,19.00186,17.55967,16.87679,1,0,0.063932
1237656511742083181,19.78564,18.18547,17.28574,1,0,0.091759
1237656512815825057,18.48298,16.87018,16.03861,1,0,0.04512
1237656512815890469,16.68723,15.47317,15.00276,1,0,0.03314
1237656512815956069,18.55724,17.2064,16.63316,1,0,0.073202
1237656512815956094,19.90709,17.83731,16.91629,1,0,0.081327
1237656512815956115,18.9763,17.76314,17.31772,1,0,0.07967
1237656512816087144,19.08693,17.64934,16.97113,1,0,0.098522
1237657069546111033,18.44985,16.93707,16.22642,0,1,0.04102
1237657069546111089,18.52141,16.78691,15.83119,0,1,0.089982
1237657069546111127,19.20276,17.86246,17.15968,1,0,0.122812
1237657069546176613,20.27706,18.50768,17.28608,1,0,0.168962
1237657069546176628,19.8222,17.84684,16.78719,1,0,0.102247
1237657069546242456,18.42551,17.27775,16.75973,1,0,0.064187
1237657069546307712,20.66419,18.55127,17.49437,1,0,0.150992
1237657069546569739,15.55889,13.68805,12.79504,1,0,-9999
1237657069546635368,20.43567,18.4685,17.60198,1,0,0.130988
1237657069546766404,20.34432,18.28856,17.41533,1,0,0.099257
1237657069546831976,19.13106,17.24725,16.35166,1,0,0.088073
1237657069546897472,19.09123,17.91492,17.20535,1,0,0.133446
1237657069546897522,18.78306,17.48431,17.03856,1,0,0.060352
1237657069546897570,18.07527,15.74923,14.80752,0,1,0.084685
1237657069546897617,18.88274,17.19146,16.3602,1,0,0.079907
1237657069546963099,20.30976,18.75275,17.7301,1,0,0.164255
1237657069547094135,19.45244,18.17992,17.44755,1,0,0.117839
1237657069547225266,19.67758,18.43609,17.47103,1,0,0.098195
1237657069547290777,18.94294,17.97472,17.37514,1,0,0.145754
1237657069547290793,18.59042,16.9365,16.16387,1,0,0.074233
1237657069547290807,20.18043,18.49775,17.44297,1,0,0.149906
1237657069547421839,18.84422,17.47835,17.06002,1,0,0.052224
1237657069547618387,19.35611,17.9424,17.27586,1,0,0.087347
1237657069547618471,18.0329,16.83551,16.26549,1,0,0.053683
1237657069547684062,19.06491,17.59082,16.85873,1,0,0.115075
1237657069547815033,18.29897,17.07277,16.55307,1,0,0.056268
1237657069547815054,17.81229,16.01846,15.17122,0,1,0.052057
1237657069547880737,18.69167,17.76918,17.17248,1,0,0.09632
1237657069548011648,19.79866,18.2042,17.39598,1,0,0.09736
1237657069548077256,18.87582,17.77733,17.19666,1,0,0.079766
1237657069548208230,19.06976,17.89512,17.53898,1,0,0.055418
1237657069548273778,19.8138,18.42994,17.56035,1,0,0.111665
1237657069548273786,19.12245,17.49926,16.63173,1,0,0.089237
1237657069548339403,19.71484,18.23561,17.65113,1,0,0.078169
1237657069548470378,19.09664,17.74594,17.03515,1,0,0.09322
1237657069548470388,18.42187,17.06479,16.57767,1,0,0.04813
1237657069548535912,19.71932,17.8285,16.88312,1,0,0.078057
1237657069548535945,19.25277,17.96511,17.28199,1,0,0.065797
1237657069548601458,19.22934,18.27002,17.7875,1,0,0.103619
1237657069548667060,19.85837,18.55887,17.63855,1,0,0.123688
1237657069548667170,19.81898,18.2404,17.62747,1,0,0.098731
1237657069548667205,19.33704,18.04025,17.42002,1,0,0.089623
1237657069548732534,20.40515,18.33618,17.31207,1,0,0.113733
1237657069548798074,19.81913,17.42343,16.66386,1,0,0.075451
1237657069548798092,18.92346,17.65264,17.02104,1,0,0.100788
1237657069548798137,18.87756,18.09099,17.49474,1,0,0.129435
1237657069548863612,17.99062,16.27402,15.37667,0,1,0.060184
1237657069548929152,19.18055,17.96926,17.29913,1,0,0.098622
1237657069548929171,19.09282,17.8272,17.0633,1,0,0.081595
1237657069548929211,18.23265,16.44839,15.5826,1,0,0.050152
1237657069548994696,20.46517,18.61725,17.58572,1,0,0.138477
1237657069548994715,19.38981,17.57962,16.76026,1,0,0.079928
1237657069548994730,20.65892,18.63553,17.63003,1,0,0.122526
1237657069549125703,19.84899,18.10891,17.32849,1,0,0.102589
1237657069549191247,20.05153,18.32946,17.4601,1,0,0.190393
1237657069549387833,18.2423,17.16917,16.57791,1,0,0.081316
1237657069549453385,19.21877,17.72056,16.8157,1,0,0.079278
1237657069549453392,18.83013,17.78334,17.27509,1,0,0.10943
1237657069549519020,19.67651,18.06366,17.19337,1,0,0.106486
1237657069549519113,20.15736,18.50527,17.64621,1,0,0.101519
1237657069549650044,17.45924,16.03115,15.27602,1,0,0.039823
1237657069549650105,19.05133,17.55175,16.77673,0,1,0.043903
1237657069549715637,18.72215,16.21241,15.401,1,0,0.042011
1237657069549715668,19.67717,18.01872,17.10544,1,0,0.09576
1237657069549715706,19.43209,18.03914,17.26785,1,0,0.086855
1237657069549846619,17.91043,16.09473,15.24588,0,1,0.041234
1237657069549846697,19.76888,17.70488,16.8747,1,0,0.062165
1237657069549846699,18.4969,17.14567,16.66336,1,0,0.040197
1237657069549912374,18.70837,17.4016,16.63484,1,0,0.081921
1237657069549977757,17.33312,15.61811,14.76644,0,1,0.045096
1237657069550043306,18.15637,16.3833,15.57791,0,1,0.043809
1237657069550043310,19.91567,18.58852,17.73521,1,0,0.158113
1237657069550043332,19.20342,18.0254,17.32034,1,0,0.098137
1237657070087504061,18.76955,17.01485,16.19627,1,0,0.061733
1237657070619787513,18.69293,17.47681,17.05302,1,0,0.071114
1237657070619787516,19.41054,17.99286,16.88163,1,0,0.114517
1237657070619852944,19.65792,18.33056,17.67034,1,0,0.100445
1237657070619983916,17.86014,16.13825,15.34053,0,1,0.040363
1237657070620180571,19.51793,18.13301,17.36215,1,0,0.083394
1237657070620180620,19.2278,18.2672,17.80754,1,0,0.098217
1237657070620377194,19.63183,18.18571,17.31507,1,0,0.097474
1237657070620442835,19.75115,18.28671,17.51304,1,0,0.091581
1237657070620442841,19.23583,18.05688,17.67211,1,0,0.077935
1237657070620442875,20.02804,18.68676,17.5818,1,0,0.183518
1237657070620508333,19.16482,18.15167,17.55406,1,0,0.130401
1237657071156854863,20.35214,17.65755,16.80441,1,0,0.077806
1237657071157051570,18.7226,16.98866,16.05366,1,0,0.071699
1237657071157051596,19.26152,17.77552,16.74385,1,0,0.110948
1237657071157117060,19.79656,17.90722,17.01127,0,1,0.087188
1237657071157248142,18.9728,18.22726,17.71168,1,0,0.132404
1237657071157575754,19.65346,18.08034,17.227,1,0,0.127277
1237657071157641379,19.2977,17.78877,16.96663,1,0,0.127531
1237657071157641389,19.63779,18.46875,17.53904,1,0,0.183724
1237657071157706869,19.67244,18.33153,17.34752,1,0,0.170813
1237657071157706890,19.58032,18.3318,17.61648,1,0,0.105374
1237657071157772429,19.22939,18.23372,17.51185,1,0,0.150905
1237657071157903516,19.00994,17.63303,17.08892,1,0,0.076878
1237657071157903539,18.15572,16.74956,16.19375,1,0,0.056338
1237657071158034580,19.55312,18.18712,17.3783,1,0,0.122955
1237657071158034622,19.20784,17.84975,17.10552,1,0,0.070827
1237657071158034651,19.35533,18.20742,17.62156,1,0,0.092868
1237657071158100117,20.61702,18.85155,17.72513,1,0,0.150447
1237657071158165652,18.18435,17.25272,16.86822,1,0,0.053467
1237657071158165676,20.41213,18.58728,17.63806,1,0,0.125777
1237657071158165701,19.96673,18.66561,17.55099,1,0,0.161019
1237657071158362207,18.10702,16.80305,16.24274,1,0,0.061297
1237657071158362239,18.80658,17.2848,16.25598,1,0,0.102513
1237657071158427797,20.03329,18.71129,17.58667,1,0,0.199628
1237657071158427845,19.5654,18.56575,17.64518,1,0,0.176661
1237648674511913079,19.15825,17.74918,17.19127,1,0,0.077527
1237648674511978567,19.357,18.00654,17.5031,1,0,0.09699
1237648674512109687,19.21806,17.43373,16.49168,1,0,0.081958
1237648702972625117,19.59213,18.22921,17.47196,1,0,0.094686
1237648702972821696,18.15855,16.76718,16.15778,1,0,0.057579
1237648702972887077,19.61906,17.70758,16.72055,1,0,0.091049
1237648702972887135,19.92642,17.91496,17.01682,1,0,0.087504
1237648702973542469,15.18656,14.01059,13.42192,1,0,0.026224
1237648702973542688,18.54033,16.95484,16.22248,1,0,0.066001
1237648702973673587,19.34562,17.61914,16.7086,1,0,0.076314
1237648702973673611,19.42951,17.2721,16.25423,1,0,0.080781
1237648702973673620,19.25256,17.71271,16.91492,1,0,0.103246
1237648702973739135,18.12996,16.85712,16.29249,1,0,0.050892
1237648702973739168,19.50216,17.56704,16.56866,1,0,0.088777
1237648702973804644,20.39662,18.68145,17.67234,1,0,0.130829
1237648702973870335,19.69377,18.44052,17.63815,1,0,0.13281
1237648702973870392,20.01983,18.62897,17.64219,1,0,0.103826
1237648702973935733,19.64432,18.0298,17.27337,1,0,0.101564
1237648702974066845,20.0152,18.53937,17.84196,1,0,0.092834
1237648702974132393,17.53098,16.1346,15.42298,1,0,0.057836
1237648702974132430,18.9915,17.69505,17.07555,1,0,0.115772
1237648702974132441,21.1023,18.69279,17.85545,1,0,0.091574
1237648702974460146,18.54527,16.71055,15.80709,0,1,0.067995
1237648702974525695,20.56571,18.6282,17.66666,1,0,0.113235
1237648702974591234,19.7997,18.53823,17.53604,1,0,0.215751
1237648702974722222,19.50957,18.18843,17.52522,1,0,0.086999
1237648702974722271,19.51894,18.44665,17.50908,1,0,0.197457
1237648702974918838,18.30218,16.95194,16.1455,1,0,0.071452
1237648702975180927,15.97911,14.67504,14.06827,1,0,0.01821
1237648702975246588,18.4926,17.33386,16.80127,1,0,0.080961
1237648702975770928,19.50995,18.03923,17.30174,1,0,0.081192
1237648702975836362,19.46274,18.07739,17.14533,1,0,0.09294
1237648702976950596,20.43341,18.68414,17.74455,1,0,0.14992
1237648702977343661,19.1923,17.95689,17.12971,1,0,0.127118
1237648702977343767,19.09661,18.19415,17.54342,1,0,0.127598
1237648702977474933,19.88933,18.7145,17.86055,1,0,0.136596
1237648702977540292,20.52382,18.49836,17.36353,1,0,0.141272
1237648702977802570,18.50436,17.53892,16.88353,1,0,0.039419
1237648702977933476,19.90076,18.42114,17.47935,1,0,0.128449
1237648702978326658,18.95705,17.50584,16.68871,1,0,0.069788
1237648702978326690,19.14518,17.25555,16.73047,1,0,0.043129
